ID,LABEL,has_obo_namespace,SubClass Of,definition,hasDbXref,comment,hasExactSynonym,has_narrow_synonym,hasRelatedSynonym,created_by,creation_date,in_subset,has_alternative_id
UO:0000133,curie,unit.ontology,activity (of a radionuclide) unit,An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which there are 3.7 x 10^[10] atom disintegration per second (dps).,,,Ci,,,george gkoutos,,obo:uo#unit_slim,
UO:0000134,gray,unit.ontology,absorbed dose unit,An absorbed dose unit which is equal to the absorption of one joule of radiation energy by one kilogram of matter.,,,Gy,,,george gkoutos,,obo:uo#unit_slim,
UO:0000135,rad,unit.ontology,absorbed dose unit,An absorbed dose unit which is equal to 0.01 gray (Gy).,,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000136,roentgen,unit.ontology,exposure unit,An exposure unit which is equal to the amount of radiation required to liberate positive and negative charges of one electrostatic unit of charge in 1 cm^[3] of air at standard temperature and pressure (STP). This corresponds to the generation of approximately 2.0810^[9] ion pairs.,,,R,,,george gkoutos,,obo:uo#unit_slim,
UO:0000137,sievert,unit.ontology,dose equivalent unit,A dose equivalent unit which is equal to the absorption of one joule of radiation energy by one kilogram of matter.,,,Sv,,,george gkoutos,,obo:uo#unit_slim,
UO:0000138,millisievert,unit.ontology,dose equivalent unit,A dose equivalent unit which is equal to one thousandth of a sievert or 10^[-3] Sv.,,,mSv,,,george gkoutos,,obo:uo#unit_slim,
UO:0000139,microsievert,unit.ontology,dose equivalent unit,A dose equivalent unit which is equal to one millionth of a sievert or 10^[-6] Sv.,,,uSv,,,george gkoutos,,obo:uo#unit_slim,
UO:0000140,Roentgen equivalent man,unit.ontology,dose equivalent unit,A dose equivalent unit which when multiplied by hundred is equal to one sievert or 1 Sv. 1 Sv is equal to 100 rem.,,Rem = absorbed dose (rad) x quality factor (Q). Q is unique to the type of incident radiation.,rem,,,george gkoutos,,obo:uo#unit_slim,
UO:0000141,microgray,unit.ontology,absorbed dose unit,An absorbed dose unit which is equal to one millionth of a gray or 10^[-6] Gy.,,,uGy,,,george gkoutos,,obo:uo#unit_slim,
UO:0000142,milligray,unit.ontology,absorbed dose unit,An absorbed dose unit which is equal to one thousandth of a gray or 10^[-3] Gy.,,,mGy,,,george gkoutos,,obo:uo#unit_slim,
UO:0000143,nanogray,unit.ontology,absorbed dose unit,An absorbed dose unit which is equal to one thousandth of a millionth of a gray or 10^[-9] Gy.,,,nGy,,,george gkoutos,,obo:uo#unit_slim,
UO:0000144,nanosievert,unit.ontology,dose equivalent unit,A dose equivalent unit which is equal to one thousandth of a millionth of a sievert or 10^[-9] Sv.,,,nSv,,,george gkoutos,,obo:uo#unit_slim,
UO:0000145,millicurie,unit.ontology,activity (of a radionuclide) unit,An activity (of a radionuclide) unit which is equal to one thousandth of a curie or 10^[-3] Ci.,,,mCi,,,george gkoutos,,obo:uo#unit_slim,
UO:0000146,microcurie,unit.ontology,activity (of a radionuclide) unit,An activity (of a radionuclide) unit which is equal to one millionth of a curie or 10^[-6] Ci.,,,uCi,,,george gkoutos,,obo:uo#unit_slim,
UO:0000147,disintegrations per minute,unit.ontology,activity (of a radionuclide) unit,An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which one nucleus decays per minute or there is one atom disintegration per minute.,,,dpm,,,george gkoutos,,obo:uo#unit_slim,
UO:0000148,counts per minute,unit.ontology,activity (of a radionuclide) unit,An activity (of a radionuclide) unit which is equal to the number of light emissions produced by ionizing radiation in one minute.,,,cpm,,,george gkoutos,,obo:uo#unit_slim,
UO:0000149,,,,,,,,,,,,,
UO:0000150,nanosecond,unit.ontology,time unit,A time unit which is equal to one thousandth of one millionth of a second or 10^[-9] s.,,,ns,,,george gkoutos,,obo:uo#unit_slim,
UO:0000151,century,unit.ontology,time unit,A time unit which is equal to 100 years.,,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000152,half life,unit.ontology,time unit,A time unit which represents the period over which the activity or concentration of a specified chemical or element falls to half its original activity or concentration.,,Typically applied to the half life of radioactive atoms but also applicable to any other situation where the population is of molecules of diminishing concentration or activity.,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000153,foot candle,unit.ontology,illuminance unit,An illuminance unit which is equal to the illuminance produced by 1 lumen evenly spread over an area 1 foot^[2]. One footcandle is equal to 10.76 lux.,,,ft-c,,,george gkoutos,,obo:uo#unit_slim,
UO:0000154,irradiance unit,unit.ontology,light unit,"A unit which is a standard measure of the power of electromagnetic radiation at a surface, per unit area.",,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000155,watt per square meter,unit.ontology,irradiance unit,An irradiance unit which is equal to 1 watt of radiant power incident per one square meter surface area.,,,W/m^[2]|watt per square metre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000156,einstein per square meter per second,unit.ontology,irradiance unit,"An irradiance unit which is equal to one einstein per square meter per second. One einstein is one mole of photons, regardless of their frequency. Therefore, the number of photons in an einstein is Avogadro's number.",,,einstein per square metre per second|einstein/sm^[2]|mole per second and square meter mol/sm^2,,,george gkoutos,,obo:uo#unit_slim,
UO:0000157,light unit,unit.ontology,unit,A unit which is a standard measure of the intensity of light.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000158,watt per steradian per square meter,unit.ontology,radiance unit,"A radiance unit which is equal to one watt of radiant power incident per steradian solid angle per one square meter projected area of the source, as viewed from the given direction.",,,W/sr m^[2]|watt per steradian per square metre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000159,radiant intensity unit,unit.ontology,light unit|obo:uo#is_unit_of some PATO:0001717,A unit which is a standard measure of the intensity of electromagnetic radiation.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000160,microeinstein per square meter per second,unit.ontology,irradiance unit,An irradiance unit which is equal to one microeinstein per square meter per second or 10^[-6] microeinstein/sm^[2].,,,microeinstein per square metre per second|micromole per second and square meter mmol/sm^2|umicroeinstein/sm^[2],,,george gkoutos,,obo:uo#unit_slim,
UO:0000161,radiance unit,unit.ontology,light unit|obo:uo#is_unit_of some PATO:0001299,A unit which is a standard measure of the power of electromagnetic radiation through space or through a material medium in the form of electromagnetic waves.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000162,watt per steradian,unit.ontology,radiant intensity unit,A radiant intensity unit which is equal to one kilogram meter squared per second cubed per steradian.,,,W/sr,,,george gkoutos,,obo:uo#unit_slim,
UO:0000163,mass percentage,unit.ontology,concentration unit|percent,A dimensionless concentration unit which denotes the mass of a substance in a mixture as a percentage of the mass of the entire mixture.,,,w/w|weight-weight percentage,,,george gkoutos,,obo:uo#unit_slim,
UO:0000164,mass volume percentage,unit.ontology,concentration unit|percent,A dimensionless concentration unit which denotes the mass of the substance in a mixture as a percentage of the volume of the entire mixture.,,,(w/v)|weight-volume percentage,,,george gkoutos,,obo:uo#unit_slim,
UO:0000165,volume percentage,unit.ontology,percent|volume per unit volume,A dimensionless concentration unit which denotes the volume of the solute in mL per 100 mL of the resulting solution.,,,% (v/v),,,george gkoutos,,obo:uo#unit_slim,
UO:0000166,parts per notation unit,unit.ontology,dimensionless unit,A dimensionless concentration notation which describes the amount of one substance in another. It is the ratio of the amount of the substance of interest to the amount of that substance plus the amount of the substance.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000167,parts per hundred,unit.ontology,parts per notation unit,A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 100 regardless of the units of measure as long as they are the same.,,,10^[-2]|pph,,,george gkoutos,,obo:uo#unit_slim,
UO:0000168,parts per thousand,unit.ontology,parts per notation unit,A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1000 regardless of the units of measure as long as they are the same.,,,10^[-3]|ppth,,,george gkoutos,,obo:uo#unit_slim,
UO:0000169,parts per million,unit.ontology,parts per notation unit,"A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000 regardless of the units of measure used as long as they are the same or 1 part in 10^[6].",,,10^[-6]|ppm,,,george gkoutos,,obo:uo#unit_slim,
UO:0000170,parts per billion,unit.ontology,parts per notation unit,"A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000,000 regardless of the units of measure as long as they are the same or 1 part in 10^[9].",,,10^[-9]|ppb,,,george gkoutos,,obo:uo#unit_slim,
UO:0000171,parts per trillion,unit.ontology,parts per notation unit,"A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000,000 regardless of the units of measure used as long as they are the same or 1 part in 10^[12].",,,10^[-12]|ppt,,,george gkoutos,,obo:uo#unit_slim,
UO:0000172,parts per quadrillion,unit.ontology,parts per notation unit,"A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000,000,000 regardless of the units of measure used as long as they are the same or 1 part in 10^[15].",,,10^[-15]|ppq,,,george gkoutos,,obo:uo#unit_slim,
UO:0000173,gram per milliliter,unit.ontology,mass density unit,A mass unit density which is equal to mass of an object in grams divided by the volume in milliliter.,,,g/ml|gram per millilitre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000174,kilogram per liter,unit.ontology,mass density unit,A mass unit density which is equal to mass of an object in kilograms divided by the volume in liters.,,,kg/L|kilogram per litre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000175,gram per liter,unit.ontology,mass density unit,A mass unit density which is equal to mass of an object in grams divided by the volume in liters.,,,g/L|gram per litre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000176,milligram per milliliter,unit.ontology,mass density unit,A mass unit density which is equal to mass of an object in milligrams divided by the volume in milliliters.,,,mg/ml|milligram per millilitre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000177,unit per volume unit,unit.ontology,concentration unit,"A concentration unit which is a standard measure of the number of units, as an agreed arbitrary amount, of a given substance per a specific volume of solution.",,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000178,unit per milliliter,unit.ontology,unit per volume unit,A unit per milliliter unit which is equal to one unit of an agreed arbitrary amount per one milliliter.,,,U/ml|unit per millilitre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000179,unit per liter,unit.ontology,unit per volume unit,A unit per milliliter unit which is equal to one unit of an agreed arbitrary amount per one liter.,,,U/l|unit per litre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000180,mass per unit volume,unit.ontology,concentration unit,A concentration unit which is a standard measure of the mass of a substance in a given volume (density).,,"For units and further information look under the mass density unit. For a sample of a specific pure elemental substance, the concentration is directly proportional to the density. However, concentration is not proportional to density in general.",,,,george gkoutos,,obo:uo#unit_slim,
UO:0000181,enzyme unit,unit.ontology,catalytic activity unit,A catalytic unit activity which is equal to the amount of the enzyme that catalyzes the conversion of 1 micro mole of substrate per minute.,,,U,,,george gkoutos,,obo:uo#unit_slim,
UO:0000182,density unit,unit.ontology,obo:uo#is_unit_of some PATO:0001019|unit,A unit which is a standard measure of the influence exerted by some mass.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000183,linear density unit,unit.ontology,density unit|obo:uo#is_unit_of some PATO:0001352,A density unit which is a standard measure of the mass exerting an influence on a one-dimensional object.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000184,kilogram per meter,unit.ontology,linear density unit,An area density unit which is equal to the mass of an object in kilograms divided by one meter.,,,kg/m|kilogram per metre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000185,degree,unit.ontology,plane angle unit,A plane angle unit which is equal to 1/360 of a full rotation or 1.7453310^[-2] rad.,,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000186,dimensionless unit,unit.ontology,unit,A unit which is a standard measure of physical quantity consisting of only a numerical number without any units.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000187,percent,unit.ontology,ratio,A dimensionless ratio unit which denotes numbers as fractions of 100.,,,%,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000188,pi,unit.ontology,dimensionless unit,"A dimensionless unit which denoted an irrational real number, approximately equal to 3.14159 which is the ratio of a circle's circumference to its diameter in Euclidean geometry.",,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000189,count unit,unit.ontology,dimensionless unit,A dimensionless unit which denotes a simple count of things.,,,count,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000190,ratio,unit.ontology,dimensionless unit,A dimensionless unit which denotes an amount or magnitude of one quantity relative to another.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000191,fraction,unit.ontology,ratio,A dimensionless ratio unit which relates the part (the numerator) to the whole (the denominator).,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000192,molecule count,unit.ontology,count unit,A dimensionless count unit which denotes the number of molecules.,,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000193,purity percentage,unit.ontology,percent,A dimensionless percent unit which denotes the homogeneity of a biomaterial.,,An example of a biomaterial could be an e.g. tumor biopsy.,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000194,confluence percentage,unit.ontology,percent,"A dimensionless percent unit which denotes the density of an attached or monolayer culture (e.g., cell culture).",,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000195,degree Fahrenheit,unit.ontology,temperature unit,A temperature unit which is equal to 5/9ths of a kelvin. Negative 40 degrees Fahrenheit is equal to negative 40 degrees Celsius.,,"In this scale, the freezing point of water is 32 degrees Fahrenheit and the boiling point is 212 degrees, placing the boiling and freezing points of water 180 degrees apart. -40 degrees Fahrenheit is equal to -40 degrees Celsius.",F,,,george gkoutos,,obo:uo#unit_slim,
UO:0000196,pH,unit.ontology,concentration unit|dimensionless unit|obo:uo#is_unit_of some PATO:0001428,A dimensionless concentration notation which denotes the acidity of a solution in terms of activity of hydrogen ions (H+).,,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000197,liter per kilogram,unit.ontology,specific volume unit,A specific volume unit which is equal to one liter volume occupied by one kilogram of a particular substance.,,,l/kg|litre per kilogram,,,george gkoutos,,obo:uo#unit_slim,
UO:0000198,milliliter per kilogram,unit.ontology,specific volume unit,A specific volume unit which is equal to a thousandth of a liter per kilogram or 10^[-3] l/kg.,,,millilitre per kilogram|ml/kg,,,george gkoutos,,obo:uo#unit_slim,
UO:0000199,microliter per kilogram,unit.ontology,specific volume unit,A specific volume unit which is equal to one millionth of a liter per kilogram or 10^[-6] l/kg.,,,microlitre per kilogram|ul/kg,,,george gkoutos,,obo:uo#unit_slim,
UO:0000200,cell concentration unit,unit.ontology,concentration unit,A concentration unit which denotes the average cell number in a given volume.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000201,cells per milliliter,unit.ontology,cell concentration unit,A unit of cell concentration which is equal to one cell in a volume of 1 milliliter.,,,cells per millilitre|cells per ml,,,george gkoutos,,obo:uo#unit_slim,
UO:0000202,catalytic (activity) concentration unit,unit.ontology,concentration unit|obo:uo#is_unit_of some PATO:0001674,A concentration unit which is a standard measure of the amount of the action of a catalyst in a given volume.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000203,katal per cubic meter,unit.ontology,catalytic (activity) concentration unit,A catalytic (activity) concentration unit which is equal to 1 katal activity of a catalyst in a given volume of one cubic meter.,,,kat/m^[3]|katal per cubic metre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000204,katal per liter,unit.ontology,catalytic (activity) concentration unit,A catalytic (activity) concentration unit which is equal to 1 katal activity of a catalyst in a given volume of one thousandth of a cubic meter.,,,kat/l|katal per litre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000205,volume per unit volume,unit.ontology,concentration unit,A dimensionless concentration unit which denotes the given volume of the solute in the total volume of the resulting solution.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000206,milliliter per cubic meter,unit.ontology,volume per unit volume,A volume per unit volume unit which is equal to one millionth of a liter of solute in one cubic meter of solution.,,,millilitre per cubic metre|ml/m^[3],,,george gkoutos,,obo:uo#unit_slim,
UO:0000207,milliliter per liter,unit.ontology,volume per unit volume,A volume per unit volume unit which is equal to one millionth of a liter of solute in one liter of solution.,,,millilitre per litre|ml/l,,,george gkoutos,,obo:uo#unit_slim,
UO:0000208,gram per deciliter,unit.ontology,mass density unit,A mass density unit which is equal to mass of an object in grams divided by the volume in deciliters.,,,g/dl|gram per decilitre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000209,deciliter,unit.ontology,volume unit,A volume unit which is equal to one tenth of a liter or 10^[-1] L.,,,decilitre|dl,,,george gkoutos,,obo:uo#unit_slim,
UO:0000210,colony forming unit,unit.ontology,count unit,A dimensionless count unit which a measure of viable bacterial numbers.,,,cfu,,,george gkoutos,,obo:uo#unit_slim,
UO:0000211,plaque forming unit,unit.ontology,count unit,A dimensionless count unit which a measure of plague forming units in a given volume.,,,pfu,,,george gkoutos,,obo:uo#unit_slim,
UO:0000212,colony forming unit per volume,unit.ontology,concentration unit,A concentration unit which a measure of viable bacterial numbers in a given volume.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000213,colony forming unit per milliliter,unit.ontology,colony forming unit per volume,A colony forming unit which a measure of viable bacterial numbers in one milliliter.,,,cfu/ml|colony forming unit per millilitre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000214,plaque forming unit per volume,unit.ontology,concentration unit,A concentration unit which a measure of plague forming units in a given volume.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000215,plaque forming unit per milliliter,unit.ontology,plaque forming unit per volume,A concentration unit which a measure of plague forming units in one milliliter.,,,pfu/ml|plaque forming unit per millilitre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000216,disintegrations per second,unit.ontology,activity (of a radionuclide) unit,An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which one nucleus decays per second or there is one atom disintegration per second.,,,dps,,,george gkoutos,,obo:uo#unit_slim,
UO:0000217,electric potential difference unit,unit.ontology,obo:uo#is_unit_of some PATO:0001464|unit,A unit which is a standard measure of the work done per unit charge as a charge is moved between two points in an electric field.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000218,volt,unit.ontology,electric potential difference unit,An electric potential difference unit which is equal to the work per unit charge. One volt is the potential difference required to move one coulomb of charge between two points in a circuit while using one joule of energy.,,,V,,,george gkoutos,,obo:uo#unit_slim,
UO:0000219,electric charge,unit.ontology,unit,A unit which is a standard measure of the quantity of unbalanced electricity in a body (either positive or negative) and construed as an excess or deficiency of electrons.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000220,coulomb,unit.ontology,electric charge,An electrical charge unit which is equal to the amount of charge transferred by a current of 1 ampere in 1 second.,,,C,,,george gkoutos,,obo:uo#unit_slim,
UO:0000221,dalton,unit.ontology,mass unit,"An independently to the base SI units defined mass unit which is equal to one twelfth of the mass of an unbound atom of the carbon-12 nuclide, at rest and in its ground state.",,,Da|amu|u|unified atomic mass unit,,,george gkoutos,,obo:uo#unit_slim,
UO:0000222,kilodalton,unit.ontology,mass unit,A mass unit which is equal to one thousand daltons.,,,kDa,,,george gkoutos,,obo:uo#unit_slim,
UO:0000223,watt-hour,unit.ontology,energy unit,An energy unit which is equal to the amount of electrical energy equivalent to a one-watt load drawing power for one hour.,,,Wh,,,george gkoutos,,obo:uo#unit_slim,
UO:0000224,kilowatt-hour,unit.ontology,energy unit,"An energy unit which is equal to 1,000 watt-hours.",,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000225,magnetic flux unit,unit.ontology,obo:uo#is_unit_of some PATO:0001682|unit,"A unit which is a standard measure of quantity of magnetism, taking account of the strength and the extent of a magnetic field.",,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000226,weber,unit.ontology,magnetic flux unit,A magnetic flux unit which is equal to the amount of flux that when linked with a single turn of wire for an interval of one second will induce an electromotive force of one volt.,,,V s|Wb,,volt-second,george gkoutos,,obo:uo#unit_slim,
UO:0000227,magnetic flux density unit,unit.ontology,unit,A unit which is a standard measure of the strength of a magnetic field.,,,B,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000228,tesla,unit.ontology,magnetic flux density unit,A magnetic flux density unit which is equal to one weber per square meter.,,,T|Wb/m2,,,george gkoutos,,obo:uo#unit_slim,
UO:0000229,volt-hour,unit.ontology,magnetic flux unit,A magnetic flux unit which is equal to 3600 Wb.,,,Vh,,,george gkoutos,,obo:uo#unit_slim,
UO:0000230,kilovolt-hour,unit.ontology,magnetic flux unit,A magnetic flux unit which is equal to one thousand volt-hours.,,,kVh,,,george gkoutos,,obo:uo#unit_slim,
UO:0000231,information unit,unit.ontology,unit,A unit which is a standard measure of the amount of information.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000232,bit,unit.ontology,information unit,"An information unit which refers to a digit in the binary numeral system, which consists of base 2 digits (ie there are only 2 possible values: 0 or 1).",,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000233,byte,unit.ontology,information unit,An information unit which is equal to 8 bits.,,,B,,,george gkoutos,,obo:uo#unit_slim,
UO:0000234,kilobyte,unit.ontology,information unit,An information unit which is equal to 1000 bytes.,,,kB,,,george gkoutos,,obo:uo#unit_slim,
UO:0000235,megabyte,unit.ontology,information unit,An information unit which is equal to 1000 kB.,,,MB,,,george gkoutos,,obo:uo#unit_slim,
UO:0000236,image resolution unit,unit.ontology,information unit,An information unit which is a standard measure of the detail an image holds.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000237,chroma sampling unit,unit.ontology,image resolution unit,An image resolution unit which is a standard measure of the amount of spatial detail in an image.,,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000238,dynamic range unit,unit.ontology,image resolution unit,An image resolution unit which is a standard measure of the amount of contrast available in a pixel.,,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000239,spatial resolution unit,unit.ontology,image resolution unit,An image resolution unit which is a standard measure of the way luminance and chrominance may be sampled at different levels.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000240,dots per inch,unit.ontology,spatial resolution unit,"A spatial resolution unit which is a standard measure of the printing resolution, in particular the number of individual dots of ink a printer or toner can produce within a linear one-inch space.",,,dpi,,,george gkoutos,,obo:uo#unit_slim,
UO:0000241,micron pixel,unit.ontology,spatial resolution unit,A spatial resolution unit which is equal to a pixel size of one micrometer.,,,micrometer pixel,,,george gkoutos,,obo:uo#unit_slim,
UO:0000242,pixels per inch,unit.ontology,spatial resolution unit,"A spatial resolution unit which is a standard measure of the resolution of a computer display, related to the size of the display in inches and the total number of pixels in the horizontal and vertical directions.",,,pixel density|ppi,,,george gkoutos,,obo:uo#unit_slim,
UO:0000243,pixels per millimeter,unit.ontology,spatial resolution unit,A spatial resolution unit which is a standard measure of the number of pixels in one millimeter length or width of a digital image divided by the physical length or width of a printed image.,,,pixels per millimetre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000244,base pair,unit.ontology,count unit,A count unit which contains one nucleotide.,,,bp,,,george gkoutos,,obo:uo#unit_slim,
UO:0000245,kibibyte,unit.ontology,information unit,An information unit which is equal to 1024 B.,,,KiB,,,george gkoutos,,obo:uo#unit_slim,
UO:0000246,mebibyte,unit.ontology,information unit,An information unit which is equal to 1024 KiB.,,,MiB,,,george gkoutos,,obo:uo#unit_slim,
UO:0000247,millivolt,unit.ontology,electric potential difference unit,An electric potential difference unit which is equal to one thousandth of a volt or 10^[-3] V.,,,mV,,,george gkoutos,,obo:uo#unit_slim,
UO:0000248,kilovolt,unit.ontology,electric potential difference unit,An electric potential difference unit which is equal to one thousand volts or 10^[3] V.,,,kV,,,george gkoutos,,obo:uo#unit_slim,
UO:0000249,microvolt,unit.ontology,electric potential difference unit,An electric potential difference unit which is equal to one millionth of a volt or 10^[-6] V.,,,uV,,,george gkoutos,,obo:uo#unit_slim,
UO:0000250,nanovolt,unit.ontology,electric potential difference unit,An electric potential difference unit which is equal to one billionth of a volt or 10^[-12] V.,,,nV,,,george gkoutos,,obo:uo#unit_slim,
UO:0000251,picovolt,unit.ontology,electric potential difference unit,An electric potential difference unit which is equal to one trillionth of a volt or 10^[-12] V.,,,pV,,,george gkoutos,,obo:uo#unit_slim,
UO:0000252,megavolt,unit.ontology,electric potential difference unit,An electric potential difference unit which is equal to one million volts or 10^[6] V.,,,MV,,,george gkoutos,,obo:uo#unit_slim,
UO:0000253,surface tension unit,unit.ontology,obo:uo#is_unit_of some PATO:0001461|unit,A unit which is a standard measure of the ability of a liguid to attraction of molecules at its surface as a result of unbalanced molecular cohesive forces.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000254,newton per meter,unit.ontology,surface tension unit,A surface tension unit which is equal to one newton per meter.,,,N/m|newton per metre,,,george gkoutos,,obo:uo#unit_slim,
UO:0000255,dyne per cm,unit.ontology,surface tension unit,A surface tension unit which is equal to one dyne per centimeter.,,,dyn/cm,,,george gkoutos,,obo:uo#unit_slim,
UO:0000256,viscosity unit,unit.ontology,obo:uo#is_unit_of some PATO:0000992|unit,A unit which is a standard measure of the internal resistance of fluids to flow.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000257,pascal second,unit.ontology,viscosity unit,A viscosity unit which is equal to one pascale per second.,,,Pa  s,,,george gkoutos,,obo:uo#unit_slim,
UO:0000258,poise,unit.ontology,viscosity unit,A viscosity unit which is equal to one dyne second per square centimeter.,,,P|dyne s/cm^2,,,george gkoutos,,obo:uo#unit_slim,
UO:0000259,decibel,unit.ontology,obo:uo#is_unit_of some PATO:0001521|ratio,A ratio unit which is an indicator of sound power per unit area.,,,dB,,,george gkoutos,,obo:uo#unit_slim,
UO:0000260,effective dose unit,unit.ontology,obo:uo#is_unit_of some PATO:0001747|radiation unit,A unit which is a standard measure of the estimate of the stochastic effect that a non-uniform radiation dose has on a human.,,,,,,george gkoutos,,obo:uo#unit_slim,
UO:0000261,conduction unit,unit.ontology,unit,A unit which represents a standard measurement of the transmission of an entity through a medium.,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000262,electrical conduction unit,unit.ontology,conduction unit|obo:uo#is_unit_of some PATO:0001757,A unit which represents a standard measurement of the movement of electrically charged particles through a transmission medium (electrical conductor).,,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000263,heat conduction unit,unit.ontology,conduction unit|obo:uo#is_unit_of some PATO:0001756,"A unit which represents a standard measurement of the spontaneous transfer of thermal energy through matter, from a region of higher temperature to a region of lower temperature.",,,,,,george gkoutos,,obo:uo#unit_group_slim,
UO:0000264,siemens,unit.ontology,electrical conduction unit,An electrical conduction unit which is equal to A/V.,,,A V^-1,,S|mho ,george gkoutos,,obo:uo#unit_slim,
UO:0000265,watt per meter kelvin,unit.ontology,heat conduction unit,An heat conduction unit which is equal to one watt divided by meter kelvin.,,,W/m K,,watt per metre kelvin,george gkoutos,,obo:uo#unit_slim,
UO:0000266,electronvolt,unit.ontology,energy unit,A non-SI unit of energy (eV) defined as the energy acquired by a single unbound electron when it passes through an electrostatic potential difference of one volt. An electronvolt is equal to 1.602 176 53(14) x 10^-19 J.,,,eV|electron volt,,,george gkoutos,,obo:uo#unit_slim,
UO:0000267,electric field strength unit,unit.ontology,unit,The electric field strength is a unit which is a measure of the potential difference between two points some distance apart.,,,E-field strength ,,,george gkoutos,2009-03-03T12:23:16Z,obo:uo#unit_group_slim,
UO:0000268,volt per meter,unit.ontology,electric field strength unit,The volt per meter is a unit of electric field strength equal to the a potential difference of 1 volt existing between two points that are 1 meter apart.,,,V/m|volt per metre,,,george gkoutos,2009-03-03T12:28:17Z,obo:uo#unit_slim,
UO:0000269,absorbance unit,unit.ontology,dimensionless unit,"A dimensionless logarithmic unit assigned to a measure of absorbance of light through a partially absorbing substance, defined as -log10(I/I_0) where I = transmitted light and I_0 = incident light.",,,AU,,,george gkoutos,2009-07-14T12:33:48Z,obo:uo#unit_slim,
UO:0000270,volumetric flow rate unit,unit.ontology,unit,A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time .,,,,,,george gkoutos,,obo:uo#unit_group_slim,
