ID,LABEL,comment,symbol,alternative label,alternative symbol,Type,longcomment
http://www.ontology-of-units-of-measure.org/resource/om-2/GeometricalAlbedo,geometrical albedo,"Ratio between the brightness of an object as seen from the direction of a hypothetical white, diffusely reflecting sphere of the same size and at the same distance.",A,astronomical albedo|physical albedo,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/GramPerPrefixedLitre,gram per prefixed litre,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/GrashofNumber,Grashof number,The Grashof number is a dimensionless number that approximates the ratio of buoyancy to viscous force that acts on a fluid.,Gr,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/GrashofNumber,Grashof number,The Grashof number is a dimensionless number that approximates the ratio of buoyancy to viscous force that acts on a fluid.,Gr,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/GrashofNumberForMassTransfer,Grashof number for mass transfer,,Gr*,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/GrashofNumberForMassTransfer,Grashof number for mass transfer,,Gr*,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/GrashofNumberForMassTransferUnit,Grashof number for mass transfer unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/GrashofNumberUnit,Grashof number unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/GravitationalAcceleration,gravitational acceleration,,g,acceleration of free fall|gravitatieveldsterkte|zwaarteveldsterkte,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/GravitationalAcceleration,gravitational acceleration,,g,acceleration of free fall|gravitatieveldsterkte|zwaarteveldsterkte,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/GuarGumMassFraction,guar gum mass fraction,The fraction of the mass of guar gum in a phenomenon,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/GuarGumMassFraction,guar gum mass fraction,The fraction of the mass of guar gum in a phenomenon,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Half-Life,half-life,,t_½,,T_½|t_1/2|τ_½,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Half-Life,half-life,,t_½,,T_½|t_1/2|τ_½,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/HartmannNumber,Hartmann number,,Ha,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/HartmannNumber,Hartmann number,,Ha,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/HartmannNumberUnit,Hartmann number unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Heat,heat,Heat is any flow of energy from one body or system to another due to a difference in temperature.,Q,quantity of heat,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/Heat,heat,Heat is any flow of energy from one body or system to another due to a difference in temperature.,Q,quantity of heat,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/HeatCapacity,heat capacity,Heat capacity is the heat required to increase the temperature of a system or substance one unit temperature.,C_p,,C_v,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/HeatCapacity,heat capacity,Heat capacity is the heat required to increase the temperature of a system or substance one unit temperature.,C_p,,C_v,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/HeatCapacityUnit,heat capacity unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/HeatFlowRate,heat flow rate,,Φ,,q,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/HeatFlowRate,heat flow rate,,Φ,,q,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/HeatFluxDensity,heat flux density,,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/HeatFluxDensity,heat flux density,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/HeatTransferCoefficient,heat transfer coefficient,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/HeatTransferCoefficient,heat transfer coefficient,,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/HeatTransferCoefficientUnit,heat transfer coefficient unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Height,height,,h,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Height,height,,h,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/HongKongDollar,Hong Kong dollar,,,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/HourAngle,hour angle,The angular distance on the celestial sphere measured westward along the celestial equator from the meridian to the hour circle that passes through the celestial object.,H,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/HourAngle,hour angle,The angular distance on the celestial sphere measured westward along the celestial equator from the meridian to the hour circle that passes through the celestial object.,H,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/HubbleConstant,Hubble constant,The Hubble constant (NOT a constant over time).,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/HubbleConstant,Hubble constant,The Hubble constant (NOT a constant over time).,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/HubbleConstantAtPresentEpoch,Hubble constant at present epoch,The Hubble constant at the present epoch (a constant).,H_0,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/HubbleConstantAtPresentEpoch,Hubble constant at present epoch,The Hubble constant at the present epoch (a constant).,H_0,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/HubbleConstantUnit,Hubble constant unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Hydrophilicity,hydrophilicity,,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/Hydrophilicity,hydrophilicity,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Hydrophobicity,hydrophobicity,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Hydrophobicity,hydrophobicity,,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/IMagnitude,I magnitude,I magnitude in the Cousins photometric system.,I,,m_I,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/IMagnitude,I magnitude,I magnitude in the Cousins photometric system.,I,,m_I,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/Illuminance,illuminance,Illuminance is the total luminous flux incident on a surface per unit area.,Φ,illumination,Φ_v,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Illuminance,illuminance,Illuminance is the total luminous flux incident on a surface per unit area.,Φ,illumination,Φ_v,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/IlluminanceUnit,illuminance unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Impulse,impulse,Impulse is the integral of a force with respect to time.,I,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/Impulse,impulse,Impulse is the integral of a force with respect to time.,I,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/IndianRupee,Indian rupee,,,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/Inductance,inductance,Inductance is that property in an electrical circuit where a change in the current flowing through that circuit induces an electromotive force that opposes the change in current.,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Inductance,inductance,Inductance is that property in an electrical circuit where a change in the current flowing through that circuit induces an electromotive force that opposes the change in current.,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/InductanceUnit,inductance unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/InformationCapacity,information capacity,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/InformationCapacity,information capacity,,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/InformationCapacityUnit,information capacity unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/InitialMassFunction,initial mass function,The number of stars in mass fraction dM around mass M. Used in Salpeter's Initial Mass Function (IMF).,IMF,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/InitialMassFunction,initial mass function,The number of stars in mass fraction dM around mass M. Used in Salpeter's Initial Mass Function (IMF).,IMF,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/IntegratedMagnitude,integrated magnitude,"The apparent magnitude that an extended object, such as a nebula or galaxy, would have if all its light were concentrated at a starlike point.",,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/IntegratedMagnitude,integrated magnitude,"The apparent magnitude that an extended object, such as a nebula or galaxy, would have if all its light were concentrated at a starlike point.",,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/InternalEnergy,internal energy,"The internal energy of a thermodynamic system, or a body with well-defined boundaries is the total of the kinetic energy due to the motion of molecules (translational, rotational, vibrational) and the potential energy associated with the vibrational and electric energy of atoms within molecules or crystals.",U,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/InternalEnergy,internal energy,"The internal energy of a thermodynamic system, or a body with well-defined boundaries is the total of the kinetic energy due to the motion of molecules (translational, rotational, vibrational) and the potential energy associated with the vibrational and electric energy of atoms within molecules or crystals.",U,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/InternationalSystemOfUnits,International System of Units,,,,,system of units,
http://www.ontology-of-units-of-measure.org/resource/om-2/InternationalUnit,International Unit,,IU,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/IntervalScale,interval scale,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/IntrinsicColourIndex,intrinsic colour index,The colour index a star would have in the absence of interstellar extinction (reddening). It is assumed that all stars of the same spectral type and luminosity class have the same colour index.,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/IntrinsicColourIndex,intrinsic colour index,The colour index a star would have in the absence of interstellar extinction (reddening). It is assumed that all stars of the same spectral type and luminosity class have the same colour index.,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/IonizationTemperature,ionization temperature,"The temperature of a gas or plasma derived from the relative numbers of neutral atoms and ions. Specifically, it is the temperature for which the Saha equations would predict these relative numbers, assuming the atoms and ions are in thermodynamic equilibrium.",T_ion,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/IonizationTemperature,ionization temperature,"The temperature of a gas or plasma derived from the relative numbers of neutral atoms and ions. Specifically, it is the temperature for which the Saha equations would predict these relative numbers, assuming the atoms and ions are in thermodynamic equilibrium.",T_ion,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/Irradiance,irradiance,Irradiance is the power of electromagnetic radiation at a surface per unit area.,E,,E_e,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/Irradiance,irradiance,Irradiance is the power of electromagnetic radiation at a surface per unit area.,E,,E_e,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/JapaneseYen,Japanese yen,,,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/JeansMass,Jeans mass,"The critical mass of a molecular cloud, above which it will be unstable to collapse.",M_J,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/JeansMass,Jeans mass,"The critical mass of a molecular cloud, above which it will be unstable to collapse.",M_J,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/JohnsonMagnitude,Johnson magnitude,"A magnitude measured in one of Johnson's standard passbands (using a standard filter, i.e. U, B, or V).",,,,Class,"For accurate photometry the magnitude needs to be determined over well-defined spectral regions as the spectrum of to objects may be quite different. These magnitudes are measured using filters that allows only radiation within specific spectral regions (passbands) to pass through to the detector. These filters have accurately defined transmission curves characterised by a central wavelength and a bandwidth. The UBV system devised by Harold Johnson and William Morgan has been the most important general system until recently. The precise definition requires a reflecting telescope with aluminised mirrors fitted with an RCA 1P21 photomultiplier. The U region corresponds to a region in the violet and ultraviolet, the B region corresponds to typical photographic response and the V region to the visual response region (approximating the eye&apos;s response curve)."
http://www.ontology-of-units-of-measure.org/resource/om-2/JohnsonMagnitude,Johnson magnitude,"A magnitude measured in one of Johnson's standard passbands (using a standard filter, i.e. U, B, or V).",,,,Named individual,"For accurate photometry the magnitude needs to be determined over well-defined spectral regions as the spectrum of to objects may be quite different. These magnitudes are measured using filters that allows only radiation within specific spectral regions (passbands) to pass through to the detector. These filters have accurately defined transmission curves characterised by a central wavelength and a bandwidth. The UBV system devised by Harold Johnson and William Morgan has been the most important general system until recently. The precise definition requires a reflecting telescope with aluminised mirrors fitted with an RCA 1P21 photomultiplier. The U region corresponds to a region in the violet and ultraviolet, the B region corresponds to typical photographic response and the V region to the visual response region (approximating the eye&apos;s response curve)."
http://www.ontology-of-units-of-measure.org/resource/om-2/KelvinScale,Kelvin scale,,,International Kelvin Temperature scale of 1990,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/KelvinScale,Kelvin scale,,,International Kelvin Temperature scale of 1990,,ratio scale,
http://www.ontology-of-units-of-measure.org/resource/om-2/Kerma,kerma,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Kerma,kerma,,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/KinematicViscosity,kinematic viscosity,Kinematic viscosity is the ratio of viscosity to density.,ν,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/KinematicViscosity,kinematic viscosity,Kinematic viscosity is the ratio of viscosity to density.,ν,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/KinematicViscosityUnit,kinematic viscosity unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/KineticEnergy,kinetic energy,Kinetic energy is energy due to motion.,E_k,bewegingsenergie,K|T,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/KineticEnergy,kinetic energy,Kinetic energy is energy due to motion.,E_k,bewegingsenergie,K|T,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/KnudsenNumber,Knudsen number,The Knudsen number is a dimensionless number defined as the ratio of the molecular mean free path length to a representative physical length scale.,Kn,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/KnudsenNumber,Knudsen number,The Knudsen number is a dimensionless number defined as the ratio of the molecular mean free path length to a representative physical length scale.,Kn,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/KnudsenNumberUnit,Knudsen number unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LabelMass,label mass,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LabelMass,label mass,,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LactoseMassFraction,lactose mass fraction,The fraction of the mass of lactose in a phenomenon,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LactoseMassFraction,lactose mass fraction,The fraction of the mass of lactose in a phenomenon,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/Length,length,"Length is the amount of space between two geographical points along a curve. It is a base quantity in the International System of Units and other systems of units. Length is speed times time. The metre, a base unit of length in the International System of Units, is defined in terms of speed of light during a certain time interval.",l,,L,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/Length,length,"Length is the amount of space between two geographical points along a curve. It is a base quantity in the International System of Units and other systems of units. Length is speed times time. The metre, a base unit of length in the International System of Units, is defined in terms of speed of light during a certain time interval.",l,,L,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LengthUnit,length unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LewisNumber,Lewis number,The Lewis number is a dimensionless number defined as the ratio of thermal diffusivity to mass diffusivity.,Le,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LewisNumber,Lewis number,The Lewis number is a dimensionless number defined as the ratio of thermal diffusivity to mass diffusivity.,Le,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LewisNumberUnit,Lewis number unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LightTime,light time,The time electromagnetic radiation takes to reach Earth from a distant source. Often the correction in light time is needed to accurately calculate the apparent position of solar system objects or to calculate the period of variable stars (different times are observed when the Earth is at a different position in its orbit).,τ,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LightTime,light time,The time electromagnetic radiation takes to reach Earth from a distant source. Often the correction in light time is needed to accurately calculate the apparent position of solar system objects or to calculate the period of variable stars (different times are observed when the Earth is at a different position in its orbit).,τ,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LimitingMagnitude,limiting magnitude,The magnitude of the faintest object (star) that can be detected by a telescope or other instrument. Depends not only on the telescope but also on the detector and on the observing method.,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LimitingMagnitude,limiting magnitude,The magnitude of the faintest object (star) that can be detected by a telescope or other instrument. Depends not only on the telescope but also on the detector and on the observing method.,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LinearStrain,linear strain,,,,e,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LinearStrain,linear strain,,,,e,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Lipophilicity,lipophilicity,,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/Lipophilicity,lipophilicity,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LocustBeanGumMassFraction,locust bean gum mass fraction,The fraction of the mass of locust bean gum in a phenomenon,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LocustBeanGumMassFraction,locust bean gum mass fraction,The fraction of the mass of locust bean gum in a phenomenon,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LossModulus,loss modulus,,E'',,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LossModulus,loss modulus,,E'',,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Luminance,luminance,Luminous flux is the total visible energy emitted by a source per unit time.,L,,L_v,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/Luminance,luminance,Luminous flux is the total visible energy emitted by a source per unit time.,L,,L_v,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminanceUnit,luminance unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminosityFunction,luminosity function,The number of stars of absolute magnitudes between Mv and Mv+ΔMv per cubic parsec.,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminosityFunction,luminosity function,The number of stars of absolute magnitudes between Mv and Mv+ΔMv per cubic parsec.,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousEfficacy,luminous efficacy,,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousEfficacy,luminous efficacy,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousEfficacyUnit,luminous efficacy unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousEnergy,luminous energy,,F,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousEnergy,luminous energy,,F,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousEnergyUnit,luminous energy unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousFlux,luminous flux,Luminous flux is the total visible energy emitted by a source per unit time.,F,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousFlux,luminous flux,Luminous flux is the total visible energy emitted by a source per unit time.,F,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousFluxUnit,luminous flux unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousIntensity,luminous intensity,Luminous intensity is the wavelength-weighted power emitted by a light source in a particular direction per unit solid angle. It is a base quantity in the International System of Units. Luminous intensity is luminous flux divided by solid angle.,I,,I_v,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousIntensity,luminous intensity,Luminous intensity is the wavelength-weighted power emitted by a light source in a particular direction per unit solid angle. It is a base quantity in the International System of Units. Luminous intensity is luminous flux divided by solid angle.,I,,I_v,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousIntensityUnit,luminous intensity unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MachNumber,Mach number,"The Mach number is the speed of an object that moves through air, or any fluid substance, divided by the speed of sound as it is in that substance.",Ma,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MachNumber,Mach number,"The Mach number is the speed of an object that moves through air, or any fluid substance, divided by the speed of sound as it is in that substance.",Ma,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/MachNumberUnit,Mach number unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticField,magnetic field,,H,magnetic field intensity|magnetic field strength|magnetizing field,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticField,magnetic field,,H,magnetic field intensity|magnetic field strength|magnetizing field,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticField-Dimension,magnetic field dimension,,,,,dimension,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFieldUnit,magnetic field unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFlux,magnetic flux,Magnetic flux through any area perpendicular to a magnetic field is the product of the area by the field strength.,Φ,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFlux,magnetic flux,Magnetic flux through any area perpendicular to a magnetic field is the product of the area by the field strength.,Φ,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFluxDensity,magnetic flux density,,B,magnetic field|magnetic induction,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFluxDensity,magnetic flux density,,B,magnetic field|magnetic induction,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFluxDensityUnit,magnetic flux density unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFluxUnit,magnetic flux unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticReynoldsNumber,magnetic Reynolds number,,Rm,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticReynoldsNumber,magnetic Reynolds number,,Rm,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticReynoldsNumberUnit,magnetic Reynolds number unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagnetomotiveForce,magnetomotive force,,F,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagnetomotiveForce,magnetomotive force,,F,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagnetomotiveForceUnit,magnetomotive force unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Magnitude,magnitude,Reverse logarithmic measure of the brightness of an object.,m,,,Named individual,"The magnitude scale was originally created by Hipparchos of Nicea (160-127 BCE) and was measured by comparing the brightness between stars. Initially this was done inaccurately by eye but is currently done by using photoelectric photometers or even more recently by CCDs. Hipparchos divided the stars into six magnitude (brightness classes), the brightest stars being assigned to the first class and the faintest to the sixth class. By about the middle 1800s it became apparent that the traditional magnitude scale is close to a logarithmic scale with base 2.5. This is due to the fact that the response of the eye is nearly logarithmic. N.R. Pogson formalised the magnitude scale to closely match the traditional (visual) scale. It is now defined as:
    <math display=""block"">
   		<msub><mi>m</mi><mn>1</mn></msub> <mo>-</mo> <msub><mi>m</mi><mn>2</mn>  </msub><mo>=</mo>
   		<mn>-2.5</mn><mi>log</mi>
    	<mfrac linethickness=""1"">
    		<mrow>
    			<msub><mi>f</mi><mn>1</mn></msub>
    		</mrow>
    		<mrow><msub><mi>f</mi><mn>2</mn></msub>
    		</mrow>
    	</mfrac>
    </math>
    where <math display=""inline""><msub><mi>m</mi><mn>1</mn></msub> <mo>-</mo> <msub><mi>m</mi><mn>2</mn>  </msub></math> is the magnitude difference between two objects, and <math display=""inline""><msub><mi>f</mi><mn>1</mn></msub></math> and <math display=""inline""><msub><mi>f</mi><mn>2</mn></msub></math> are the luminous fluxes of the two objects. The magnitude of Vega (α Lyrae, HD 172167) is defined to be 0 in all wavelengths and passbands, although in practice this can only be an approximation. The zero point is now defined using multiple standard stars from the north polar sequence (non-variable stars within 2 degrees of the north celestial pole) or secondary standard stars from other parts of the sky. Please note that the scale is inverted, objects of magnitude 1 have a higher luminous flux than objects of magnitude 5. Stars of magnitude 6 are just visible to the naked eye under good observing conditions.
    The units of magnitude, also called magnitude, are usually not indicated except when indicating small magnitude differences when milli- or micromagnitudes are used."
http://www.ontology-of-units-of-measure.org/resource/om-2/Magnitude,magnitude,Reverse logarithmic measure of the brightness of an object.,m,,,Class,"The magnitude scale was originally created by Hipparchos of Nicea (160-127 BCE) and was measured by comparing the brightness between stars. Initially this was done inaccurately by eye but is currently done by using photoelectric photometers or even more recently by CCDs. Hipparchos divided the stars into six magnitude (brightness classes), the brightest stars being assigned to the first class and the faintest to the sixth class. By about the middle 1800s it became apparent that the traditional magnitude scale is close to a logarithmic scale with base 2.5. This is due to the fact that the response of the eye is nearly logarithmic. N.R. Pogson formalised the magnitude scale to closely match the traditional (visual) scale. It is now defined as:
    <math display=""block"">
   		<msub><mi>m</mi><mn>1</mn></msub> <mo>-</mo> <msub><mi>m</mi><mn>2</mn>  </msub><mo>=</mo>
   		<mn>-2.5</mn><mi>log</mi>
    	<mfrac linethickness=""1"">
    		<mrow>
    			<msub><mi>f</mi><mn>1</mn></msub>
    		</mrow>
    		<mrow><msub><mi>f</mi><mn>2</mn></msub>
    		</mrow>
    	</mfrac>
    </math>
    where <math display=""inline""><msub><mi>m</mi><mn>1</mn></msub> <mo>-</mo> <msub><mi>m</mi><mn>2</mn>  </msub></math> is the magnitude difference between two objects, and <math display=""inline""><msub><mi>f</mi><mn>1</mn></msub></math> and <math display=""inline""><msub><mi>f</mi><mn>2</mn></msub></math> are the luminous fluxes of the two objects. The magnitude of Vega (α Lyrae, HD 172167) is defined to be 0 in all wavelengths and passbands, although in practice this can only be an approximation. The zero point is now defined using multiple standard stars from the north polar sequence (non-variable stars within 2 degrees of the north celestial pole) or secondary standard stars from other parts of the sky. Please note that the scale is inverted, objects of magnitude 1 have a higher luminous flux than objects of magnitude 5. Stars of magnitude 6 are just visible to the naked eye under good observing conditions.
    The units of magnitude, also called magnitude, are usually not indicated except when indicating small magnitude differences when milli- or micromagnitudes are used."
http://www.ontology-of-units-of-measure.org/resource/om-2/MagnitudeAtMaximumBrightness,magnitude at maximum brightness,The magnitude at maximum brightness of a variable star.,m_max,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagnitudeAtMaximumBrightness,magnitude at maximum brightness,The magnitude at maximum brightness of a variable star.,m_max,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagnitudeAtMinimumBrightness,magnitude at minimum brightness,The magnitude at minimum brightness of a variable star.,m_min,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagnitudeAtMinimumBrightness,magnitude at minimum brightness,The magnitude at minimum brightness of a variable star.,m_min,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagnitudeUnit,magnitude unit,,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/ManualFirmness,manual firmness,Firmness manueel: code 0 - 5.,,firmness_m,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/ManualFirmness,manual firmness,Firmness manueel: code 0 - 5.,,firmness_m,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Mass,mass,Mass is the amount of matter of a phenomenon. It is a base quantity in the International System of Units. Mass is force divided by acceleration.,m,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/Mass,mass,Mass is the amount of matter of a phenomenon. It is a base quantity in the International System of Units. Mass is force divided by acceleration.,m,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/MassFlow,mass flow,Mass flow is the movement of substances at equal rates or as a single body.,,,,Class,
http://www.ontology-of-units-of-measure.org/resource/om-2/MassFlow,mass flow,Mass flow is the movement of substances at equal rates or as a single body.,,,,Named individual,
http://www.ontology-of-units-of-measure.org/resource/om-2/MassFlowUnit,mass flow unit,,,,,Class,
