ID,LABEL,Type,SubClass Of,Equivalent Class,comment,hasExactSynonym,hasRelatedSynonym
UO:0000265,watt per meter kelvin,Named individual,,,"""An heat conduction unit which is equal to one watt divided by meter kelvin."" [NIST:NIST]",W/m K|watt per metre kelvin,
UO:0000265,watt per meter kelvin,Class,heat conduction unit|watt per meter kelvin based unit,{'watt per meter kelvin'},"""An heat conduction unit which is equal to one watt divided by meter kelvin."" [NIST:NIST]",W/m K|watt per metre kelvin,
UO:0000266,electronvolt,Named individual,,,"""A non-SI unit of energy (eV) defined as the energy acquired by a single unbound electron when it passes through an electrostatic potential difference of one volt. An electronvolt is equal to 1.602 176 53(14) x 10^-19 J."" [Wikipedia:Wikipedia]",eV|electron volt,
UO:0000266,electronvolt,Class,electronvolt based unit|energy unit,{electronvolt},"""A non-SI unit of energy (eV) defined as the energy acquired by a single unbound electron when it passes through an electrostatic potential difference of one volt. An electronvolt is equal to 1.602 176 53(14) x 10^-19 J."" [Wikipedia:Wikipedia]",eV|electron volt,
UO:0000267,electric field strength unit,Class,unit,,"""The electric field strength is a unit which is a measure of the potential difference between two points some distance apart."" [Wikipedia:http\://en.wikipedia.org/wiki/Electric_field]",E-field strength ,
UO:0000268,volt per meter,Named individual,,,"""The volt per meter is a unit of electric field strength equal to the a potential difference of 1 volt existing between two points that are 1 meter apart."" [Wikipedia:http\://en.wikipedia.org/wiki/Electric_field]",V/m|volt per metre,
UO:0000268,volt per meter,Class,electric field strength unit|volt per meter based unit,{'volt per meter'},"""The volt per meter is a unit of electric field strength equal to the a potential difference of 1 volt existing between two points that are 1 meter apart."" [Wikipedia:http\://en.wikipedia.org/wiki/Electric_field]",V/m|volt per metre,
UO:0000269,absorbance unit,Named individual,,,"""A dimensionless logarithmic unit assigned to a measure of absorbance of light through a partially absorbing substance, defined as -log10(I/I_0) where I = transmitted light and I_0 = incident light."" [Wikipedia:http\://en.wikipedia.org/wiki/Absorbance]",AU,
UO:0000269,absorbance unit,Class,absorbance unit based unit|dimensionless unit,{'absorbance unit'},"""A dimensionless logarithmic unit assigned to a measure of absorbance of light through a partially absorbing substance, defined as -log10(I/I_0) where I = transmitted light and I_0 = incident light."" [Wikipedia:http\://en.wikipedia.org/wiki/Absorbance]",AU,
UO:0000270,volumetric flow rate unit,Class,unit,,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,
UO:0000271,microliters per minute,Class,obo:is_unit_of only (PATO:0001574)|volumetric flow rate unit,{'microliters per minute'},"""A volumetric flow rate unit which is equal to one microliter volume through a given surface in one minute."" [UOC:GVG]",microlitres per minute|uL/min,
UO:0000271,microliters per minute,Named individual,,,"""A volumetric flow rate unit which is equal to one microliter volume through a given surface in one minute."" [UOC:GVG]",microlitres per minute|uL/min,
UO:0000272,millimetres of mercury,Class,pressure unit,{'millimetres of mercury'},"""A unit of pressure equal to the amount of fluid pressure one millimeter deep in mercury at zero degrees centigrade on Earth."" [url:en.wiktionary.org/wiki/mmHg]",millimeters of mercury|mmHg,
UO:0000272,millimetres of mercury,Named individual,,,"""A unit of pressure equal to the amount of fluid pressure one millimeter deep in mercury at zero degrees centigrade on Earth."" [url:en.wiktionary.org/wiki/mmHg]",millimeters of mercury|mmHg,
UO:0000273,milligram per liter,Class,mass density unit,'gram per liter based unit' and (obo:has_prefix some milli)|{'milligram per liter'},"""A mass unit density which is equal to mass of an object in milligrams divided by the volume in liters."" [UOC:GVG]",mg/L|milligram per litre,
UO:0000273,milligram per liter,Named individual,,,"""A mass unit density which is equal to mass of an object in milligrams divided by the volume in liters."" [UOC:GVG]",mg/L|milligram per litre,
UO:0000274,microgram per milliliter,Class,mass density unit,'gram per milliliter based unit' and (obo:has_prefix some micro)|{'microgram per milliliter'},"""A mass unit density which is equal to mass of an object in micrograms divided by the volume in millliters."" [UOC:GVG]",microgram per millilitre|ug/ml,
UO:0000274,microgram per milliliter,Named individual,,,"""A mass unit density which is equal to mass of an object in micrograms divided by the volume in millliters."" [UOC:GVG]",microgram per millilitre|ug/ml,
UO:0000275,nanogram per milliliter,Class,mass density unit,'gram per milliliter based unit' and (obo:has_prefix some nano)|{'nanogram per milliliter'},"""A mass unit density which is equal to mass of an object in nanograms divided by the volume in milliliters."" [UOC:GVG]",nanogram per millilitre|ng/ml,
UO:0000275,nanogram per milliliter,Named individual,,,"""A mass unit density which is equal to mass of an object in nanograms divided by the volume in milliliters."" [UOC:GVG]",nanogram per millilitre|ng/ml,
UO:0000276,amount per container,Class,concentration unit,,"""A concentration unit which is a standard measure of the amount of a substance in a given container."" [UOC:GVG]",,
UO:0000277,ug/disk,Class,amount per container,,"""A unit which is equal to one microgram per disk, where a disk is some physical surface/container upon which the substance is deposited."" [UOC:MD]",,
UO:0000278,nmole/disk,Class,amount per container,,"""A unit which is equal to one nanomole per disk, where a disk is some physical surface/container upon which the substance is deposited."" [UOC:MD]",,
UO:0000279,milliunits per milliliter,Class,unit per volume unit,{'milliunits per milliliter'},"""A unit per milliliter unit which is equal to one thousandth of a unit of an agreed arbitrary amount per one milliliter."" [UOC:GVG]",mU/ml|milliunits per millilitre,
UO:0000279,milliunits per milliliter,Named individual,,,"""A unit per milliliter unit which is equal to one thousandth of a unit of an agreed arbitrary amount per one milliliter."" [UOC:GVG]",mU/ml|milliunits per millilitre,
UO:0000280,rate unit,Class,unit,,"""A unit which represents a standard measurement occurrence of a process per unit time."" [UOC:GVG]",,
UO:0000281,count per nanomolar second,Class,count per nanomolar second based unit|rate unit,{'count per nanomolar second'},"""A rate unit which is equal to one over one nanomolar second."" [UOC:GVG]",nM^-1 s^-1,
UO:0000281,count per nanomolar second,Named individual,,,"""A rate unit which is equal to one over one nanomolar second."" [UOC:GVG]",nM^-1 s^-1,
UO:0000282,count per molar second,Class,count per molar second based unit|rate unit,{'count per molar second'},"""A rate unit which is equal to one over one molar second."" [UOC:GVG]",M^-1 s^-1,
UO:0000282,count per molar second,Named individual,,,"""A rate unit which is equal to one over one molar second."" [UOC:GVG]",M^-1 s^-1,
UO:0000283,kilogram per hectare,Class,area density unit,{'kilogram per hectare'},"""An area density unit which is equal to the mass of an object in kilograms divided by the surface area in hectares."" [UO:GVG]",,
UO:0000283,kilogram per hectare,Named individual,,,"""An area density unit which is equal to the mass of an object in kilograms divided by the surface area in hectares."" [UO:GVG]",,
UO:0000284,count per nanomolar,Class,count per nanomolar based unit|rate unit,{'count per nanomolar'},"""A rate unit which is equal to one over one nanomolar."" [UO:GVG]",1/nM|nM^-1,
UO:0000284,count per nanomolar,Named individual,,,"""A rate unit which is equal to one over one nanomolar."" [UO:GVG]",1/nM|nM^-1,
UO:0000285,count per molar,Class,count per molar based unit|rate unit,{'count per molar'},"""A rate unit which is equal to one over one molar."" [UO:GVG]",1/M|M^-1,
UO:0000285,count per molar,Named individual,,,"""A rate unit which is equal to one over one molar."" [UO:GVG]",1/M|M^-1,
UO:0000286,yotta,Class,prefix,,"""A prefix in the metric system denoting a factor of ten to the power of 24."" [UO:GVG]",10^[24]|Y,
UO:0000287,hecto,Class,prefix,,"""A prefix in the metric system denoting a factor of one hundred."" [UO:GVG]",10^[2]|h,
UO:0000288,zetta,Class,prefix,,"""A prefix in the metric system denoting a factor of ten to the power of 21."" [UO:GVG]",10^[21]|Z,
UO:0000289,exa,Class,prefix,,"""A prefix in the metric system denoting a factor of ten to the power of 18."" [UO:GVG]",10^[18]|E,
UO:0000290,peta,Class,prefix,,"""A prefix in the metric system denoting a factor of ten to the power of 15."" [UO:GVG]",10^[15]|P,
UO:0000291,tera,Class,prefix,,"""A prefix in the metric system denoting a factor of ten to the power of 12."" [UO:GVG]",T,10^[12]
UO:0000292,giga,Class,prefix,,"""A prefix in the metric system denoting a factor of ten to the power of 9."" [UO:GVG]",10^[9]|G,
UO:0000293,mega,Class,prefix,,"""A prefix in the metric system denoting a factor of million."" [UO:GVG]",10^[6]|M,
UO:0000294,kilo,Class,prefix,,"""A prefix in the metric system denoting a factor of one thousand."" [UO:GVG]",10^[3]|k,
UO:0000295,deca,Class,prefix,,"""A prefix in the metric system denoting a factor of ten."" [UO:GVG]",10^[1]|da,
UO:0000296,deci,Class,prefix,,"""A prefix in the metric system denoting a factor of one tenth."" [UO:GVG]",10^[-1]|d,
UO:0000297,milli,Class,prefix,,"""A prefix in the metric system denoting a factor of one thousand."" [UO:GVG]",10^[-3]|m,
UO:0000298,centi,Class,prefix,,"""A prefix in the metric system denoting a factor of one hundred."" [UO:GVG]",10^[-2]|c,
UO:0000299,micro,Class,prefix,,"""A prefix in the metric system denoting a factor of 10 to the power of -6."" [UO:GVG]",10^[-6],
UO:0000300,nano,Class,prefix,,"""A prefix in the metric system denoting a factor of 10 to the power of -9."" [UO:GVG]",10^[-9]|n,
UO:0000301,microgram per liter,Class,mass density unit,'gram per liter based unit' and (obo:has_prefix some micro)|{'microgram per liter'},"""A mass unit density which is equal to mass of an object in micrograms divided by the volume in liters."" [UOC:GVG]",microgram per litre|ug/L,
UO:0000301,microgram per liter,Named individual,,,"""A mass unit density which is equal to mass of an object in micrograms divided by the volume in liters."" [UOC:GVG]",microgram per litre|ug/L,
UO:0000302,pico,Class,prefix,,"""A prefix in the metric system denoting a factor of 10 to the power of -12."" [GVG:UO]",10^[-12]|n,
UO:0000303,femto,Class,prefix,,"""A prefix in the metric system denoting a factor of 10 to the power of -15."" [UO:GVG]",10^[-15]|f,
UO:0000304,atto,Class,prefix,,"""A prefix in the metric system denoting a factor of 10 to the power of -18."" [UO:GVG]",a,10^[-18]
UO:0000305,zepto,Class,prefix,,"""A prefix in the metric system denoting a factor of 10 to the power of -21."" [UO:GVG]",z,10^[-21]
UO:0000306,yocto,Class,prefix,,"""A prefix in the metric system denoting a factor of 10 to the power of -24."" [UO:GVG]",y,10^[-24]
UO:0000307,dose unit,Class,concentration unit,,"""A concentration unit which is a standard measure of the amount of a toxic or pharmaceutical substance administered to a recipient subject, expressed in terms of the size of the subject."" [UO:PC]",,
UO:0000308,milligram per kilogram,Class,dose unit,{'milligram per kilogram'},"""A dose unit which is equal to 1 milligram of a toxic or pharmaceutical substance per kilogram body weight of the recipient subject."" [UO:PC]",,
UO:0000308,milligram per kilogram,Named individual,,,"""A dose unit which is equal to 1 milligram of a toxic or pharmaceutical substance per kilogram body weight of the recipient subject."" [UO:PC]",,
UO:0000309,milligram per square meter,Class,dose unit,'gram per square meter based unit' and (obo:has_prefix some milli)|{'milligram per square meter'},"""A dose unit which is equal to 1 milligram of a toxic or pharmaceutical substance per square meter of surface area of the recipient subject."" [UO:PC]",,
UO:0000309,milligram per square meter,Named individual,,,"""A dose unit which is equal to 1 milligram of a toxic or pharmaceutical substance per square meter of surface area of the recipient subject."" [UO:PC]",,
UO:0000310,dosage unit,Class,concentration unit|dosage unit based unit,{'dosage unit'},"""A concentration unit which is a standard measure of the amount of a toxic or pharmaceutical substance administered over time to a recipient subject, expressed in terms of the size of the subject."" [UO:PC]",,
UO:0000310,dosage unit,Named individual,,,"""A concentration unit which is a standard measure of the amount of a toxic or pharmaceutical substance administered over time to a recipient subject, expressed in terms of the size of the subject."" [UO:PC]",,
UO:0000311,milligram per kilogram per day,Class,dosage unit,{'milligram per kilogram per day'},"""A dosage unit which is equal to 1 milligram per day of a toxic or pharmaceutical substance per kilogram body weight of the recipient subject."" [UO:PC]",,
UO:0000311,milligram per kilogram per day,Named individual,,,"""A dosage unit which is equal to 1 milligram per day of a toxic or pharmaceutical substance per kilogram body weight of the recipient subject."" [UO:PC]",,
UO:0000312,relative light unit,Class,light unit|relative light unit based unit,{'relative light unit'},"""A derived unit which is a measure of relative light intensity, as typically measured by a luminometer, spectrophotometer, or fluorimeter in biological research applications."" [UO:PC]",,
UO:0000312,relative light unit,Named individual,,,"""A derived unit which is a measure of relative light intensity, as typically measured by a luminometer, spectrophotometer, or fluorimeter in biological research applications."" [UO:PC]",,
UO:0000313,relative luminescence unit,Class,relative light unit|relative luminescence unit based unit,{'relative luminescence unit'},"""A relative light unit which is a measure of relative luminescence intensity."" [UO:PC]",,
UO:0000313,relative luminescence unit,Named individual,,,"""A relative light unit which is a measure of relative luminescence intensity."" [UO:PC]",,
UO:0000314,relative fluorescence unit,Class,relative fluorescence unit based unit|relative light unit,{'relative fluorescence unit'},"""A relative light unit which is a measure of relative fluorescence intensity."" [UO:PC]",,
UO:0000314,relative fluorescence unit,Named individual,,,"""A relative light unit which is a measure of relative fluorescence intensity."" [UO:PC]",,
UO:0000315,turbidity unit,Class,unit,,"""A unit used to indicate the clarity of water or other solutions or suspensions, as measured by the ability of the solution or suspension to scatter light of a defined wavelength range."" [UO:PC]",,
UO:0000316,cells per microliter,Class,cell concentration unit,,"""A unit of cell concentration which is equal to one cell in a volume of 1 microliter."" [UO:GVG]",cells per microlitre|cells per ul,
UO:0000317,cells per well,Class,cell concentration unit,,"""A unit of cell concentration which is equal to 1 cell in a well or discrete container of arbitrary volume."" [UO:PC]",,
UO:0000318,formazin nephelometric unit,Class,turbidity unit,,"""1000 formazin turbidity units (FNU) on the empirical formazin turbidity scale represents reflectance of insol. reaction products of 0.0725 g hydrazine sulfate with 0.7250 g hexamethylenetetramine diluted to 1 L."" [AOAC:192]",FNU,
UO:0000319,radioactivity concentration,Class,concentration unit,,"""A concentration unit which is a standard measure of the amount of radioactivity in a given volume."" [UO:GVG]",,
UO:0000320,curie per liter,Class,radioactivity concentration,,"""A unit of radioactivity concentration which is equal to one curie in a volume of 1 liter."" [UO:GVG]",curie per litre,
UO:0000321,microcurie per milliliter,Class,radioactivity concentration,,"""A unit of radioactivity concentration which is equal to one micro curie in a volume of 1 liter."" [UO:GVG]",microcurie per millilitre,
UO:0000322,fold dilution,Class,dimensionless unit,,"""A unit that is the ratio of concentration of two solutions of interest, typically with one solution derived from the other by the addition of solvent."" [UO:PC]",,
UO:0000323,ton per hectare,Class,area density unit,,"""An area density unit which is equal to the mass of an object in tons divided by the surface area in hectares."" [UO:GVG]",,
UO:0000324,square angstrom,Class,area unit,,"""An area unit which is equal to an area enclosed by a square with sides each 1 angstrom long."" [UOC:GVG]",,A^[2]
UO:0000325,megaHertz,Class,frequency unit,{megaHertz},"""A frequency unit which is equal to one million hertz or 10^[6] V."" [UOC:GVG]",,mH
UO:0000325,megaHertz,Named individual,,,"""A frequency unit which is equal to one million hertz or 10^[6] V."" [UOC:GVG]",,mH
UO:0000326,centiMorgan,Class,length unit,{centiMorgan},"""A unit used to express distances on a genetic map. In genetic mapping, distances between markers are determined by measuring the rate of meoitic recombination between them, which increases proportionately with the distance separating them. A cM is defined as the length of an interval in which there is a 1% probability of recombination. On the average, 1 cM is roughly equivalent to 1 megabase (Mb) of DNA, although this can vary widely due to hot and cold spots of recombination."" [NCBI:http\://www.ncbi.nlm.nih.gov/SCIENCE96/Glossary.html]",cM,
UO:0000326,centiMorgan,Named individual,,,"""A unit used to express distances on a genetic map. In genetic mapping, distances between markers are determined by measuring the rate of meoitic recombination between them, which increases proportionately with the distance separating them. A cM is defined as the length of an interval in which there is a 1% probability of recombination. On the average, 1 cM is roughly equivalent to 1 megabase (Mb) of DNA, although this can vary widely due to hot and cold spots of recombination."" [NCBI:http\://www.ncbi.nlm.nih.gov/SCIENCE96/Glossary.html]",cM,
UO:0000327,centiRay,Class,length unit,{centiRay},"""A unit of genetic map distance defined corresponding to an interval in which there is a 1% probability of X-irradiation induced breakage. To be completely specified, the unit must be qualified by the radiation in dosage in rads (e.g. cR8000), because this determines the actual breakage probability."" [NCBI:http\://www.ncbi.nlm.nih.gov/SCIENCE96/Glossary.html]",cR,
UO:0000327,centiRay,Named individual,,,"""A unit of genetic map distance defined corresponding to an interval in which there is a 1% probability of X-irradiation induced breakage. To be completely specified, the unit must be qualified by the radiation in dosage in rads (e.g. cR8000), because this determines the actual breakage probability."" [NCBI:http\://www.ncbi.nlm.nih.gov/SCIENCE96/Glossary.html]",cR,
UO:0000328,kilobasepair,Class,base pair,,"""A unit equal to one thousand base pairs."" [UOC:GVG]",kbp,
UO:0000329,megabasepair,Class,base pair,{megabasepair},"""A unit equal to one million base pairs"" [UOC:GVG]",Mb,
UO:0000329,megabasepair,Named individual,,,"""A unit equal to one million base pairs"" [UOC:GVG]",Mb,
UO:0000330,gigabasepair,Class,base pair,{gigabasepair},"""A unit equal to one billion base pairs."" [UOC:GVG]",Gb,
UO:0000330,gigabasepair,Named individual,,,"""A unit equal to one billion base pairs."" [UOC:GVG]",Gb,
UO:0000331,gigabyte,Class,information unit,,"""An information unit which is equal to 1000000000 bytes."" [UO:GVG]",GB,
UO:0000332,terabyte,Class,information unit,,"""An information unit which is equal to 1000 gigabytes."" [UO:GVG]",TB,
UO:0010001,square micrometer,Named individual,,,"""An area unit which is equal to an area enclosed by a square with sides each 1 micrometer long."" [NIST:NIST]",square micrometre,
UO:0010001,square micrometer,Class,area unit|square micrometer based unit,{'square micrometer'},"""An area unit which is equal to an area enclosed by a square with sides each 1 micrometer long."" [NIST:NIST]",square micrometre,
UO:0010002,millisiemens,Named individual,,,"""An electrical conduction unit which is equal to one thousandth of a siemen or 10^[-3] siemens."" [NIST:NIST]",,mS
UO:0010002,millisiemens,Class,electrical conduction unit,'siemens based unit' and (obo:has_prefix some milli)|{millisiemens},"""An electrical conduction unit which is equal to one thousandth of a siemen or 10^[-3] siemens."" [NIST:NIST]",,mS
UO:0010003,micromole per litre,Named individual,,,"""A specific concentration unit which is equal to 1 micromole in a given volume of one thousandth of a cubic meter."" [NIST:NIST]",,
UO:0010003,micromole per litre,Class,unit of molality,{'micromole per litre'},"""A specific concentration unit which is equal to 1 micromole in a given volume of one thousandth of a cubic meter."" [NIST:NIST]",,
UO:0010004,micromole per kilogram,Named individual,,,"""A specific concentration unit which is equal to 1 micromole of a given substance per kilogram of solvent."" [UOB:LKSR]",,
UO:0010004,micromole per kilogram,Class,unit of molality,{'micromole per kilogram'},"""A specific concentration unit which is equal to 1 micromole of a given substance per kilogram of solvent."" [UOB:LKSR]",,
UO:0010005,millimeters per day,Named individual,,,"""A speed/velocity unit which is equal to the speed of an object traveling 1 millimeter distance in one day."" [UOB:LKSR]",mm/day,
UO:0010005,millimeters per day,Class,speed/velocity unit,{'millimeters per day'},"""A speed/velocity unit which is equal to the speed of an object traveling 1 millimeter distance in one day."" [UOB:LKSR]",mm/day,
UO:0010006,ratio,Class,ratio,,"""A dimensionless ratio unit which, given a pair of quantities a and b, for which b is a multiple of a, denotes b by giving the multiplier (coefficient) c for a to result in b."" [UOB:LKSR]",,
UO:0010007,volt-second per square centimeter,Class,electrical conduction unit,,"""An electrical mobility unit which is equal to one volt second per square centimeter."" [UOB:LKSR]",Vs/cm^2|volt-second per square centimetre,
UO:0010008,kilometer per hour,Named individual,,,"""A speed/velocity unit which is equal to the speed of an object traveling 1 kilometer distance in one hour."" [NIST:NIST]",kilometre per hour|km/h,
UO:0010008,kilometer per hour,Class,speed/velocity unit,{'kilometer per hour'},"""A speed/velocity unit which is equal to the speed of an object traveling 1 kilometer distance in one hour."" [NIST:NIST]",kilometre per hour|km/h,
UO:0010009,milli,Named individual,,,"""A mass unit which is equal to 1/12 the mass of 12C"" [Wikipedia:Wikipedia]",mDa|milli unified atomic mass unit|millidalton|mmu,
UO:0010009,milli,Class,mass unit,{milli},"""A mass unit which is equal to 1/12 the mass of 12C"" [Wikipedia:Wikipedia]",mDa|milli unified atomic mass unit|millidalton|mmu,
UO:0010010,hectare,Named individual,,,"""An area unit which is equal to an area of 10,000 square meters. Equivalent to 2.471 acres."" [Wikipedia:Wikipedia]",HA,
UO:0010010,hectare,Class,area unit|hectare based unit,{hectare},"""An area unit which is equal to an area of 10,000 square meters. Equivalent to 2.471 acres."" [Wikipedia:Wikipedia]",HA,
UO:0010011,inch,Named individual,,,"""A length unit which is equal to 0.0254 metres."" [Wikipedia:Wikpiedia]",in,
UO:0010011,inch,Class,base unit|inch based unit|length unit,{inch},"""A length unit which is equal to 0.0254 metres."" [Wikipedia:Wikpiedia]",in,
UO:0010012,thou,Named individual,,,"""A length unit which is equal to 0.0254 millimetres."" [Wikipedia:Wikpiedia]",mil|th,
UO:0010012,thou,Class,base unit|length unit|thou based unit,{thou},"""A length unit which is equal to 0.0254 millimetres."" [Wikipedia:Wikpiedia]",mil|th,
UO:0010013,foot,Named individual,,,"""A length unit which is equal to 0.3048 metres, or 12 inches."" [Wikipedia:Wikpiedia]",ft,
UO:0010013,foot,Class,base unit|foot based unit|length unit,{foot},"""A length unit which is equal to 0.3048 metres, or 12 inches."" [Wikipedia:Wikpiedia]",ft,
UO:0010014,yard,Named individual,,,"""A length unit which is equal to 0.9144 metres, or 3 feet."" [Wikipedia:Wikpiedia]",yd,
UO:0010014,yard,Class,base unit|length unit|yard based unit,{yard},"""A length unit which is equal to 0.9144 metres, or 3 feet."" [Wikipedia:Wikpiedia]",yd,
UO:0010015,chain,Named individual,,,"""A length unit which is equal to 20.1168 metres, 66 feet, or 22 yards."" [Wikipedia:Wikpiedia]",ch,
UO:0010015,chain,Class,base unit|chain based unit|length unit,{chain},"""A length unit which is equal to 20.1168 metres, 66 feet, or 22 yards."" [Wikipedia:Wikpiedia]",ch,
UO:0010016,furlong,Named individual,,,"""A length unit which is equal to 20,116.8 metres, 660 feet, or 10 chains."" [Wikipedia:Wikpiedia]",fur,
UO:0010016,furlong,Class,base unit|furlong based unit|length unit,{furlong},"""A length unit which is equal to 20,116.8 metres, 660 feet, or 10 chains."" [Wikipedia:Wikpiedia]",fur,
UO:0010017,mile,Named individual,,,"""A length unit which is equal to 1,609.344 metres, or 8 furlongs."" [Wikipedia:Wikpiedia]",mi,
UO:0010017,mile,Class,base unit|length unit|mile based unit,{mile},"""A length unit which is equal to 1,609.344 metres, or 8 furlongs."" [Wikipedia:Wikpiedia]",mi,
UO:0010018,league,Named individual,,,"""A length unit which is equal to 3 miles, or 4,828.032 metres"" [Wikipedia:Wikpiedia]",lea,
UO:0010018,league,Class,base unit|league based unit|length unit,{league},"""A length unit which is equal to 3 miles, or 4,828.032 metres"" [Wikipedia:Wikpiedia]",lea,
UO:0010019,maritime length unit,Named individual,,,"""A maritime length unit is one used primarily at sea."" [Wikipedia:Wikpiedia]",,
UO:0010019,maritime length unit,Class,length unit|maritime length unit based unit,{'maritime length unit'},"""A maritime length unit is one used primarily at sea."" [Wikipedia:Wikpiedia]",,
UO:0010020,fathom,Named individual,,,"""A maritime length unit which is equal to 6.08 feet, or 1.853184 metres"" [Wikipedia:Wikpiedia]",ftm,
UO:0010020,fathom,Class,fathom based unit|maritime length unit,{fathom},"""A maritime length unit which is equal to 6.08 feet, or 1.853184 metres"" [Wikipedia:Wikpiedia]",ftm,
UO:0010021,cable,Named individual,,,"""A maritime length unit which is equal to 608 feet, 100 fathoms, or 185.3184 metres"" [Wikipedia:Wikpiedia]",,
UO:0010021,cable,Class,cable based unit|maritime length unit,{cable},"""A maritime length unit which is equal to 608 feet, 100 fathoms, or 185.3184 metres"" [Wikipedia:Wikpiedia]",,
UO:0010022,nautical mile,Named individual,,,"""A maritime length unit which is equal to 6,080 feet, 10 cables, or 1,853.184 metres"" [Wikipedia:Wikpiedia]",,
UO:0010022,nautical mile,Class,maritime length unit|nautical mile based unit,{'nautical mile'},"""A maritime length unit which is equal to 6,080 feet, 10 cables, or 1,853.184 metres"" [Wikipedia:Wikpiedia]",,
UO:0010023,perch,Named individual,,,"""An area unit which is equal to an area of 25.292,852,64 square meters, or 1 square rod."" [Wikipedia:Wikipedia]",,
UO:0010023,perch,Class,area unit|perch based unit,{perch},"""An area unit which is equal to an area of 25.292,852,64 square meters, or 1 square rod."" [Wikipedia:Wikipedia]",,
UO:0010024,rood,Named individual,,,"""An area unit which is equivalent to 1 furlong x 1 rod. This is equal to an area of 1,011.714,1056 square meters, or 40 square rods."" [Wikipedia:Wikipedia]",,
UO:0010024,rood,Class,area unit|rood based unit,{rood},"""An area unit which is equivalent to 1 furlong x 1 rod. This is equal to an area of 1,011.714,1056 square meters, or 40 square rods."" [Wikipedia:Wikipedia]",,
UO:0010025,acre,Named individual,,,"""An area unit which is equivalent to 1 furlong x 1 chain. This is equal to an area of 4,046.856,4224 square meters, or 43,500 square feet."" [Wikipedia:Wikipedia]",,
UO:0010025,acre,Class,acre based unit|area unit,{acre},"""An area unit which is equivalent to 1 furlong x 1 chain. This is equal to an area of 4,046.856,4224 square meters, or 43,500 square feet."" [Wikipedia:Wikipedia]",,
UO:0010026,fluid ounce,Named individual,,,"""An imperial volume unit which is equivalent to 28.413,0625 millilitres."" [Wikipedia:Wikipedia]",fl oz,
UO:0010026,fluid ounce,Class,fluid ounce based unit|volume unit,{'fluid ounce'},"""An imperial volume unit which is equivalent to 28.413,0625 millilitres."" [Wikipedia:Wikipedia]",fl oz,
UO:0010027,gill,Named individual,,,"""An imperial volume unit which is equivalent to 142.065,3125 millilitres."" [Wikipedia:Wikipedia]",gi,
UO:0010027,gill,Class,gill based unit|volume unit,{gill},"""An imperial volume unit which is equivalent to 142.065,3125 millilitres."" [Wikipedia:Wikipedia]",gi,
UO:0010028,pint,Named individual,,,"""An imperial volume unit which is equivalent to 568.261,25 millilitres."" [Wikipedia:Wikipedia]",pt,
UO:0010028,pint,Class,pint based unit|volume unit,{pint},"""An imperial volume unit which is equivalent to 568.261,25 millilitres."" [Wikipedia:Wikipedia]",pt,
UO:0010029,quart,Named individual,,,"""An imperial volume unit which is equivalent to 1,136.5225 millilitres, or two pints."" [Wikipedia:Wikipedia]",qt,
UO:0010029,quart,Class,quart based unit|volume unit,{quart},"""An imperial volume unit which is equivalent to 1,136.5225 millilitres, or two pints."" [Wikipedia:Wikipedia]",qt,
UO:0010030,gallon,Named individual,,,"""An imperial volume unit which is equivalent to 4,546.09 millilitres, or 8 pints."" [Wikipedia:Wikipedia]",gal,
UO:0010030,gallon,Class,gallon based unit|volume unit,{gallon},"""An imperial volume unit which is equivalent to 4,546.09 millilitres, or 8 pints."" [Wikipedia:Wikipedia]",gal,
UO:0010031,grain,Named individual,,,"""An imperial mass unit which is equivalent to 64.798,91 milligrams."" [Wikipedia:Wikipedia]",gr,
UO:0010031,grain,Class,grain based unit|mass unit,{grain},"""An imperial mass unit which is equivalent to 64.798,91 milligrams."" [Wikipedia:Wikipedia]",gr,
UO:0010032,drachm,Named individual,,,"""An imperial mass unit which is equivalent to 1.771,845,195,3125 grams, or 1/256 of 1 pound."" [Wikipedia:Wikipedia]",dr,
UO:0010032,drachm,Class,drachm based unit|mass unit,{drachm},"""An imperial mass unit which is equivalent to 1.771,845,195,3125 grams, or 1/256 of 1 pound."" [Wikipedia:Wikipedia]",dr,
UO:0010033,ounce,Named individual,,,"""An imperial mass unit which is equivalent to 28.349,523,125 grams, or 1/16 of 1 pound."" [Wikipedia:Wikipedia]",oz,
UO:0010033,ounce,Class,mass unit|ounce based unit,{ounce},"""An imperial mass unit which is equivalent to 28.349,523,125 grams, or 1/16 of 1 pound."" [Wikipedia:Wikipedia]",oz,
UO:0010034,pound,Named individual,,,"""An imperial mass unit which is equivalent to 453.592,37 grams."" [Wikipedia:Wikipedia]",lb,
UO:0010034,pound,Class,mass unit|pound based unit,{pound},"""An imperial mass unit which is equivalent to 453.592,37 grams."" [Wikipedia:Wikipedia]",lb,
UO:0010035,stone,Named individual,,,"""An imperial mass unit which is equivalent to 6,350.293,18 grams, or 14 pounds."" [Wikipedia:Wikipedia]",st,
UO:0010035,stone,Class,mass unit|stone based unit,{stone},"""An imperial mass unit which is equivalent to 6,350.293,18 grams, or 14 pounds."" [Wikipedia:Wikipedia]",st,
UO:0010036,quarter,Named individual,,,"""An imperial mass unit which is equivalent to 12.700,586,36 kilograms, or 28 pounds."" [Wikipedia:Wikipedia]",qr|qtr,
